bookingid,customerid,first_name,last_name,device_used,booking_channel,bookingid_norm
709043!,,Carlos,Khan,Desktop,CONDOR APP,709043
709043,,Alex,Nguyen,Tablet,Call Center,709043
709044,757244.0,Ali,Tanaka,Desktop, Condor App,709044
709044,143764.0,Carlos,Schmidt,Desktop,Condor App,709044
709047,452073.0,Omar,Rossi,Desktop,Mobile App,709047
709047,394967.0,Maya,Tanaka,iPhone,Travel Agency,709047
709047!,,Maya,Dubois,Desktop,Call Center,709047
709048,,Fatima,Tanaka,iPhone,Mobile App,709048
709048,560334.0,Ali,Tanaka,Desktop ,Call Center,709048
709050,,Maya,Tanaka,Android,CONDOR APP,709050
709050,,Ali,Smith,Tablet,Travel Agency,709050
709051,611911.0,Stefan,Nguyen,ANDROID, Condor App,709051
709051,335138.0,Jamie,Martinez,Tablet,Condor Website,709051
709051,690677.0,Stefan,Martinez,Tablet,Travel Agency ,709051
709053!,414240.0,Alex,Tanaka,android,Mobile App,709053
709053,910470.0,Alex,Rossi,IPHONE,MOBILE APP,709053
709055,,Alex,Nguyen,Tablet,Condor Website ,709055
709055,,Ali,Martinez,desktop,Travel Agency,709055
709058,,Carlos,Martinez,Desktop,Mobile App,709058
709058,863504.0,Maya,Rossi,IPHONE,Travel Agency,709058
709062,,Omar,Rossi,Tablet,Call Center,709062
709062,124311.0,Jamie,Martinez,Tablet,travel agency,709062
709063,696949.0,Maya,Nguyen,ANDROID,Call Center,709063
709063,412082.0,Carlos,Rossi,iPhone,TRAVEL AGENCY,709063
709066,250839.0,Maya,Smith,TABLET,Travel Agency ,709066
709066 ,969177.0,Alex,Garcia,Android,Call Center,709066
709066,,Fatima,Tanaka,Tablet,Condor Website,709066
709070,531251.0,Alex,Müller,Tablet,Mobile App,709070
709070,,Lina,Schmidt,Tablet,Travel Agency,709070
709071,654709.0,Lina,Schmidt,Tablet ,Condor App,709071
709071,252232.0,Fatima,Müller,Desktop,condor app,709071
709073!,,Lina,Tanaka,tablet,Condor Website,709073
709073,899719.0,Lina,Khan,Desktop,Call Center,709073
709074,,Ali,Martinez, Android,Condor Website ,709074
709074,115899.0,Maya,Martinez,Desktop,Call Center,709074
709076,,Stefan,Khan,Desktop,Condor Website,709076
709076,,Maya,Garcia,DESKTOP,condor website,709076
709076,859518.0,Alex,Nguyen,iPhone, Mobile App,709076
709077,171027.0,Yuki,Schmidt,Desktop,Travel Agency,709077
709077,,Yuki,Martinez,Android,Condor App,709077
709077,,Maya,Khan,Tablet,Mobile App,709077
709078,199114.0,Omar,Garcia,Android,Call Center,709078
709078,663568.0,Fatima,Schmidt,Tablet,CALL CENTER,709078
709082,326930.0,Omar,Tanaka,Tablet ,Condor App,709082
709082,142572.0,Omar,Smith,Android,CONDOR WEBSITE,709082
709085,258775.0,Jamie,Garcia,iPhone,Mobile App,709085
709085,130397.0,Fatima,Schmidt,Tablet ,Mobile App,709085
709085,232446.0,Jamie,Khan,Android,travel agency,709085
709089,522259.0,Stefan,Garcia,Tablet,Call Center,709089
709089,347903.0,Stefan,Garcia,Tablet,Condor Website,709089
709092,777689.0,Ali,Rossi, iPhone,Condor Website,709092
709092,113068.0,Jamie,Tanaka,Desktop,Condor App,709092
709094,344844.0,Omar,Dubois,iPhone ,Condor Website,709094
709094@,989260.0,Lina,Martinez,iphone,call center,709094
709094,836520.0,Ali,Nguyen,Tablet,Condor App,709094
709096,,Ali,Smith,Desktop,Condor App,709096
709096,,Jamie,Dubois,Tablet, Call Center,709096
709101,289787.0,Alex,Schmidt,Android,Condor App,709101
709101 ,805075.0,Lina,Nguyen,ANDROID,Call Center ,709101
709101 ,688167.0,Lina,Smith,IPHONE,Condor App,709101
709102,,Omar,Dubois,Tablet,Call Center,709102
709102,363619.0,Maya,Smith, iPhone,Travel Agency,709102
709102,,Omar,Rossi,Android,Call Center,709102
709103,205556.0,Jamie,Müller,iPhone,Condor Website,709103
709103 ,636389.0,Carlos,Rossi,Android,Travel Agency,709103
709108,346019.0,Alex,Müller,iPhone,Call Center,709108
709108,217498.0,Carlos,Dubois,Tablet,Condor App,709108
709108,,Alex,Nguyen,Tablet,Call Center,709108
709109,,Omar,Tanaka,Tablet,Mobile App,709109
709109,852883.0,Lina,Müller,Tablet , Travel Agency,709109
709110,621686.0,Ali,Tanaka,Desktop,Mobile App,709110
709110,668958.0,Carlos,Dubois,Tablet,Call Center,709110
709111,434766.0,Carlos,Garcia,Tablet,Mobile App,709111
709111,,Alex,Khan,iPhone,Condor Website,709111
709116,722515.0,Alex,Schmidt,Tablet,Call Center,709116
709116,591246.0,Jamie,Schmidt,Android,Condor App,709116
709118,,Fatima,Dubois,Android,Travel Agency,709118
709118,,Ali,Müller,Tablet,Call Center,709118
709119,,Lina,Khan,Desktop,Travel Agency,709119
709119@,338012.0,Ali,Tanaka, iPhone, Call Center,709119
709121,706819.0,Carlos,Martinez,Desktop,mobile app,709121
709121,143463.0,Alex,Khan,Android,Travel Agency,709121
709124,276803.0,Fatima,Garcia,Tablet,mobile app,709124
709124,552135.0,Stefan,Nguyen,Tablet ,Condor App,709124
709128,,Alex,Khan,iPhone,Call Center,709128
709128,484793.0,Carlos,Garcia,iPhone,Travel Agency,709128
709130,213363.0,Yuki,Smith,Tablet,Mobile App,709130
709130,,Carlos,Dubois,Tablet,CONDOR WEBSITE,709130
709130,118158.0,Jamie,Garcia, Desktop, Travel Agency,709130
709132,,Carlos,Smith,TABLET,Travel Agency,709132
709132,523852.0,Carlos,Smith,Desktop,Mobile App,709132
709137,,Jamie,Tanaka,Android,condor website,709137
709137@,433072.0,Jamie,Schmidt,Tablet,Condor App ,709137
709138,434178.0,Stefan,Dubois,Android,Condor App,709138
709138,803518.0,Ali,Smith,iPhone,condor app,709138
709140,,Omar,Müller,Android,Call Center,709140
709140,,Ali,Müller,Tablet,Call Center,709140
709140,858895.0,Omar,Smith,Android,mobile app,709140
709141,297051.0,Omar,Schmidt,Android,Condor Website,709141
709141,,Maya,Schmidt,Android,Call Center,709141
709141,,Fatima,Garcia,iPhone,condor app,709141
709144,,Stefan,Dubois,android,Call Center,709144
709144,239290.0,Fatima,Nguyen,Desktop, Mobile App,709144
709144,392581.0,Yuki,Tanaka,Desktop,Call Center,709144
709145,,Fatima,Tanaka,iPhone,Condor App,709145
709145 ,155769.0,Ali,Schmidt,iPhone, Condor App,709145
709149,162071.0,Maya,Tanaka,iPhone,Travel Agency,709149
709149,469488.0,Alex,Garcia,Desktop,Condor App,709149
709152,,Stefan,Schmidt, iPhone,Condor Website,709152
709152,373146.0,Fatima,Müller, iPhone,Call Center,709152
709155,,Stefan,Müller,Android, Condor Website,709155
709155,,Ali,Rossi,Desktop,MOBILE APP,709155
709155,,Lina,Garcia,Tablet,Mobile App,709155
709157,,Fatima,Martinez,iPhone,CONDOR WEBSITE,709157
709157,659215.0,Alex,Nguyen,IPHONE,Condor Website,709157
709158 ,896543.0,Yuki,Rossi,Desktop,Travel Agency,709158
709158,,Stefan,Dubois,Desktop,Condor App,709158
709159,892398.0,Alex,Tanaka,Android,Call Center,709159
709159,628072.0,Maya,Martinez,Desktop,Travel Agency,709159
709163,,Ali,Dubois,Tablet,Mobile App,709163
709163,620595.0,Jamie,Tanaka, Android,Travel Agency,709163
709165,639183.0,Fatima,Rossi,iPhone,Travel Agency ,709165
709165,964453.0,Jamie,Müller,iPhone ,Condor Website,709165
709168,787495.0,Carlos,Dubois,Android,Condor App,709168
709168,498834.0,Omar,Martinez,Desktop,travel agency,709168
709171,,Jamie,Smith,desktop,CALL CENTER,709171
709171,800232.0,Fatima,Rossi,IPHONE,Condor Website,709171
709172,,Ali,Nguyen,android,Call Center,709172
709172,,Alex,Schmidt, Android,condor app,709172
709172,679455.0,Lina,Dubois,IPHONE,Travel Agency,709172
709176,631444.0,Stefan,Khan,Tablet, Condor App,709176
709176 ,,Carlos,Martinez,Tablet,Call Center,709176
709182,495216.0,Alex,Schmidt,Desktop,Condor Website ,709182
709182,,Fatima,Nguyen,Android ,Condor Website,709182
709184 ,332167.0,Omar,Schmidt,iPhone,Call Center,709184
709184,,Fatima,Khan,iPhone,CALL CENTER,709184
709185,,Fatima,Smith,Desktop,Condor Website,709185
709185,828699.0,Jamie,Rossi,Tablet,CONDOR WEBSITE,709185
709186,852058.0,Jamie,Tanaka,tablet,Condor App,709186
709186,,Omar,Müller,iPhone,Call Center,709186
709189,892925.0,Alex,Müller,Android,Travel Agency,709189
709189,602067.0,Jamie,Rossi,Android,Condor Website,709189
709190,,Lina,Martinez,iPhone,Condor Website,709190
709190 ,795806.0,Jamie,Nguyen,Tablet,Condor App,709190
709192,,Fatima,Nguyen,Desktop,Mobile App,709192
709192,967020.0,Alex,Rossi,iPhone,Condor App,709192
709194,,Yuki,Rossi,iPhone,CONDOR WEBSITE,709194
709194,106952.0,Lina,Rossi,iphone, Travel Agency,709194
709195,190805.0,Omar,Martinez,Desktop,Mobile App,709195
709195,430028.0,Yuki,Schmidt,iPhone,Condor Website,709195
709197,684819.0,Fatima,Tanaka, iPhone,Travel Agency,709197
709197,640726.0,Carlos,Müller,Android,Travel Agency,709197
709197,295007.0,Ali,Rossi,ANDROID,Condor Website,709197
709198 ,,Jamie,Garcia,Desktop, Condor Website,709198
709198,,Fatima,Garcia,iPhone,Mobile App,709198
709201,687862.0,Carlos,Nguyen,Android,Condor Website,709201
709201,568706.0,Alex,Smith,iPhone, Condor Website,709201
709201,832339.0,Jamie,Smith,tablet,Call Center,709201
709203,,Alex,Müller,ANDROID,TRAVEL AGENCY,709203
709203,288063.0,Maya,Smith,Desktop,Call Center,709203
709204,,Maya,Smith,Android,Condor Website,709204
709204,943423.0,Carlos,Khan,Tablet,Mobile App,709204
709210@,,Stefan,Schmidt,ANDROID,Condor Website,709210
709210,,Fatima,Dubois,Android,Travel Agency,709210
709211,,Carlos,Khan,DESKTOP,Call Center,709211
709211,604412.0,Alex,Rossi,Desktop,Condor Website,709211
709212,785882.0,Omar,Martinez,Desktop,Call Center,709212
709212,,Yuki,Martinez,Android,Condor App,709212
709214,660338.0,Ali,Khan,Android,mobile app,709214
709214,,Ali,Khan,tablet, Mobile App,709214
709214,654028.0,Ali,Tanaka,Desktop ,Condor Website,709214
709216,875761.0,Ali,Martinez,Android,CONDOR APP,709216
709216,666780.0,Alex,Dubois,Tablet ,Travel Agency,709216
709219,,Fatima,Khan,Android,Condor App,709219
709219,,Fatima,Tanaka,iPhone,Call Center,709219
709220,,Carlos,Khan,Desktop,Mobile App ,709220
709220,,Yuki,Garcia,iPhone, Condor Website,709220
709221,,Maya,Martinez,DESKTOP,Mobile App,709221
709221,851734.0,Fatima,Dubois,Tablet,Condor App,709221
709224,308404.0,Stefan,Garcia,Desktop,Condor Website,709224
709224@,,Yuki,Smith,Desktop ,Call Center,709224
709225,898140.0,Carlos,Smith,Tablet,Call Center,709225
709225,189912.0,Fatima,Tanaka,Tablet,Travel Agency,709225
709229,757661.0,Maya,Nguyen,Desktop,Condor Website,709229
709229,,Fatima,Schmidt,Tablet,Call Center,709229
709230,662432.0,Alex,Schmidt,Desktop,Condor App,709230
709230,702119.0,Carlos,Müller,IPHONE,Travel Agency,709230
709232,416900.0,Ali,Khan,Desktop,Call Center,709232
709232@,373381.0,Alex,Smith,iPhone,Condor Website,709232
709233,,Jamie,Khan,iPhone,Condor App,709233
709233,138238.0,Omar,Nguyen,Android,Mobile App,709233
709233,756788.0,Alex,Khan,Desktop,Mobile App,709233
709236,107067.0,Stefan,Schmidt,Desktop,Call Center,709236
709236,,Fatima,Garcia,DESKTOP,Travel Agency,709236
709237,,Jamie,Dubois,Android,Mobile App,709237
709237,,Omar,Dubois,Tablet,condor website,709237
709238,,Fatima,Dubois,Android,Mobile App ,709238
709238,835607.0,Stefan,Dubois,Tablet ,TRAVEL AGENCY,709238
709239,185244.0,Ali,Tanaka, Tablet,Condor App,709239
709239,,Maya,Nguyen,iPhone,Call Center,709239
709241,332682.0,Carlos,Smith,DESKTOP,Condor App,709241
709241,,Lina,Dubois,android, Condor App,709241
709245,,Fatima,Rossi,iPhone,Mobile App,709245
709245,,Yuki,Schmidt,iPhone, Condor Website,709245
709245,,Alex,Dubois,Tablet,Condor App,709245
709246,,Jamie,Khan,Desktop,CONDOR WEBSITE,709246
709246 ,332054.0,Ali,Khan,Desktop,Condor Website,709246
709248,,Stefan,Rossi,Desktop,Mobile App,709248
709248,631121.0,Jamie,Schmidt,Tablet, Travel Agency,709248
709248,522468.0,Jamie,Dubois,Tablet,Travel Agency,709248
709251,184091.0,Carlos,Khan,tablet,Condor Website,709251
709251,270312.0,Alex,Dubois,iPhone,Travel Agency,709251
709256,866652.0,Fatima,Khan,Tablet,mobile app,709256
709256!,534485.0,Stefan,Martinez,desktop,Condor App,709256
709256,,Omar,Khan,Android,Condor App,709256
709258,,Omar,Tanaka,iPhone,Call Center,709258
709258,,Omar,Rossi,Android,Condor App,709258
709261!,854608.0,Fatima,Garcia,Desktop,Condor App,709261
709261,299701.0,Ali,Rossi,Android,Travel Agency,709261
709261,,Yuki,Khan,iPhone,Condor Website,709261
709263!,124731.0,Stefan,Martinez,iPhone,Travel Agency,709263
709263,,Alex,Nguyen,Desktop,Condor Website ,709263
709263,815280.0,Ali,Tanaka,Android,Call Center,709263
709264 ,423744.0,Ali,Martinez,Android,Call Center,709264
709264@,758578.0,Maya,Schmidt,TABLET,CONDOR WEBSITE,709264
709266,,Lina,Garcia,iPhone,CONDOR WEBSITE,709266
709266,937078.0,Stefan,Garcia,iPhone,Mobile App,709266
709272,954110.0,Lina,Martinez,iPhone,Travel Agency,709272
709272,579577.0,Maya,Müller,Tablet,Condor Website,709272
709272,,Stefan,Nguyen,IPHONE,Condor App,709272
709276,706718.0,Omar,Khan, iPhone,Mobile App,709276
709276,,Ali,Rossi,Android,Condor App,709276
709279,754352.0,Fatima,Martinez,Android,Travel Agency,709279
709279,656978.0,Fatima,Rossi,Tablet,Mobile App,709279
709280,327589.0,Yuki,Nguyen,iPhone,Condor Website,709280
709280,416959.0,Omar,Nguyen,Tablet, Condor App,709280
709282,502235.0,Lina,Martinez,Android,Condor Website,709282
709282,359112.0,Ali,Schmidt,Tablet, Condor App,709282
709285@,809620.0,Alex,Müller,Android,travel agency,709285
709285,,Ali,Garcia,DESKTOP,Condor App,709285
709285,445281.0,Omar,Rossi,Tablet,Travel Agency,709285
709287,213960.0,Yuki,Nguyen,Tablet,Condor Website,709287
709287,111948.0,Jamie,Nguyen,Desktop, Call Center,709287
709288,598480.0,Fatima,Schmidt,Desktop,Travel Agency,709288
709288,404876.0,Ali,Dubois,Tablet, Call Center,709288
709290,,Lina,Khan,Android,Mobile App,709290
709290,163123.0,Alex,Dubois,Desktop,Call Center,709290
709294,,Jamie,Khan,iPhone,Mobile App,709294
709294,859110.0,Lina,Schmidt,Tablet,Travel Agency,709294
709295,,Ali,Rossi,iPhone,Condor Website,709295
709295,,Maya,Nguyen,Desktop,Condor Website ,709295
709303,,Yuki,Rossi,Desktop,Call Center,709303
709303,752916.0,Carlos,Müller,Android ,Mobile App,709303
709305,877854.0,Lina,Khan,Tablet,Mobile App,709305
709305,,Stefan,Nguyen, Android,Travel Agency,709305
709305,900824.0,Yuki,Müller,iPhone,Travel Agency,709305
709306,164654.0,Carlos,Nguyen,iPhone ,condor app,709306
709306@,871796.0,Carlos,Tanaka,tablet,Condor App,709306
709307,,Ali,Nguyen,Android ,condor website,709307
709307,494693.0,Alex,Rossi,Desktop,MOBILE APP,709307
709308@,880164.0,Stefan,Tanaka,Android ,Travel Agency,709308
709308,222976.0,Carlos,Rossi,Tablet ,travel agency,709308
709309,,Ali,Rossi,Android,Call Center,709309
709309,660034.0,Stefan,Müller,iPhone,Mobile App,709309
709315,,Jamie,Smith, Android,Condor Website,709315
709315,,Jamie,Nguyen,Desktop,Mobile App,709315
709317,,Alex,Nguyen,Android,CONDOR APP,709317
709317,747165.0,Maya,Garcia,Desktop,Call Center,709317
709317!,,Ali,Smith,Android,Condor App,709317
709319,713009.0,Alex,Rossi,Android,Condor Website,709319
709319,449041.0,Omar,Rossi,Desktop,CONDOR APP,709319
709320,241616.0,Jamie,Khan,iPhone,Travel Agency,709320
709320,830765.0,Alex,Rossi,Desktop,Call Center,709320
709322,114692.0,Maya,Khan,Desktop,Condor App,709322
709322,,Lina,Müller,iphone,Condor Website,709322
709330,,Maya,Schmidt,Tablet,Condor App,709330
709330,860637.0,Lina,Rossi,iPhone,Condor Website,709330
709333,,Fatima,Schmidt,Tablet, Mobile App,709333
709333,,Stefan,Müller,android,Travel Agency,709333
709334,148261.0,Fatima,Khan,Desktop,Travel Agency,709334
709334,,Lina,Garcia,Desktop,Travel Agency,709334
709334,535996.0,Yuki,Müller,iPhone,Condor App,709334
709336,,Omar,Rossi,Android,Condor Website,709336
709336,,Yuki,Nguyen,Desktop,mobile app,709336
709340,575685.0,Jamie,Tanaka,Desktop,Travel Agency ,709340
709340,484736.0,Yuki,Garcia,Desktop ,Condor App,709340
709341,815900.0,Lina,Khan,ANDROID,Condor Website,709341
709341,142655.0,Fatima,Müller,iPhone,Condor App,709341
709341,,Yuki,Nguyen,Tablet,Condor Website,709341
709342,,Lina,Khan,Tablet,Call Center,709342
709342,,Lina,Martinez,Android,Condor App,709342
709344,,Carlos,Rossi,iPhone,Condor App,709344
709344,887840.0,Alex,Nguyen,Android,Mobile App,709344
709344@,,Jamie,Nguyen,Tablet,Mobile App,709344
709347,,Fatima,Khan,Tablet,Call Center,709347
709347,504896.0,Fatima,Dubois,iPhone,Call Center,709347
709347!,958297.0,Omar,Nguyen,IPHONE,condor app,709347
709348,429075.0,Jamie,Garcia,Android,Call Center,709348
709348,,Yuki,Martinez,iphone,Condor Website,709348
709349,345981.0,Alex,Martinez,Tablet,CONDOR WEBSITE,709349
709349,,Fatima,Schmidt,Desktop,Condor App,709349
709349,,Jamie,Dubois,android,Travel Agency,709349
709351@,312451.0,Omar,Müller,Tablet,Call Center,709351
709351,153346.0,Ali,Smith,Tablet ,Travel Agency,709351
709361,,Fatima,Smith,iPhone,travel agency,709361
709361 ,,Jamie,Müller,Desktop,Condor Website,709361
709361,,Ali,Garcia,Desktop,condor website,709361
709362 ,,Yuki,Garcia,ANDROID,Mobile App,709362
709362,,Maya,Rossi,Tablet,Condor Website,709362
709362,,Lina,Smith,ANDROID,Mobile App,709362
709363,973680.0,Alex,Smith,Desktop,Condor App,709363
709363,526690.0,Alex,Nguyen,Desktop,condor website,709363
709364,,Ali,Martinez,Android,Condor Website,709364
709364,,Maya,Garcia,iPhone,Call Center,709364
709364,212675.0,Yuki,Khan,Tablet,Condor App,709364
709365,606986.0,Carlos,Tanaka,iPhone,Mobile App ,709365
709365,152770.0,Ali,Khan,iPhone,Call Center,709365
709367,390490.0,Alex,Tanaka,iPhone,Condor Website,709367
709367@,731266.0,Omar,Rossi, Tablet,Condor Website,709367
709367,499270.0,Alex,Nguyen,Android,Condor App,709367
709368,711354.0,Yuki,Smith,Desktop,Mobile App,709368
709368,529498.0,Lina,Müller,Desktop, Condor Website,709368
709368,691857.0,Lina,Tanaka,Desktop,MOBILE APP,709368
709376,,Yuki,Nguyen,iPhone,Call Center,709376
709376 ,,Jamie,Müller,Desktop,CALL CENTER,709376
709385,950659.0,Yuki,Smith,iPhone ,call center,709385
709385,,Maya,Smith,Tablet,Travel Agency,709385
709389,606025.0,Maya,Khan,Tablet,Mobile App,709389
709389,624345.0,Fatima,Khan,Desktop,MOBILE APP,709389
709392,,Lina,Garcia,iPhone,Condor App,709392
709392,244403.0,Yuki,Dubois,iPhone, Condor Website,709392
709392,,Fatima,Nguyen,iPhone,Condor Website,709392
709395,488323.0,Ali,Martinez,Desktop,Travel Agency,709395
709395,,Alex,Schmidt,iPhone,Condor Website,709395
709397,377646.0,Ali,Müller,Desktop,CONDOR WEBSITE,709397
709397,,Ali,Dubois,Android,Call Center,709397
709402 ,,Ali,Schmidt,TABLET,Call Center,709402
709402 ,394323.0,Alex,Tanaka,iPhone,Condor App,709402
709403,,Maya,Dubois,Tablet,Condor Website,709403
709403,146329.0,Lina,Tanaka,Android,Call Center,709403
709403!,695998.0,Yuki,Schmidt, Desktop,Mobile App ,709403
709405,650073.0,Ali,Khan,Desktop,Condor Website,709405
709405,687766.0,Fatima,Schmidt,ANDROID,Call Center,709405
709405,,Alex,Rossi,iPhone,Travel Agency,709405
709406,,Fatima,Tanaka,Android,Call Center,709406
709406,,Yuki,Rossi,Tablet,MOBILE APP,709406
709410!,509340.0,Omar,Schmidt,iPhone,Condor Website,709410
709410,774008.0,Maya,Garcia,Desktop,Call Center,709410
709411,,Maya,Khan,Android,Travel Agency,709411
709411,,Fatima,Garcia, Desktop,Mobile App,709411
709413,509917.0,Carlos,Dubois,Tablet,Call Center,709413
709413,463786.0,Jamie,Garcia,Desktop,Call Center,709413
709413,260835.0,Lina,Nguyen,Android,Mobile App,709413
709414,883224.0,Carlos,Nguyen,Tablet,Travel Agency,709414
709414,,Stefan,Nguyen,Tablet ,Mobile App,709414
709415!,,Fatima,Schmidt,desktop,Condor Website,709415
709415,,Carlos,Garcia,Desktop,Mobile App,709415
709422,327529.0,Fatima,Müller,Desktop,Mobile App,709422
709422,593332.0,Jamie,Dubois,Android,Condor Website,709422
709423,,Omar,Martinez,iPhone,Condor App,709423
709423,882638.0,Stefan,Schmidt,iPhone,travel agency,709423
709424,,Maya,Nguyen,Android,Condor App,709424
709424,,Jamie,Garcia,Tablet,Condor Website,709424
709426,,Stefan,Schmidt,ANDROID,Travel Agency,709426
709426 ,,Lina,Nguyen,iPhone,Condor Website,709426
709430,,Yuki,Martinez,iPhone,CONDOR APP,709430
709430,,Ali,Müller,iPhone,Condor Website,709430
709431,,Omar,Dubois,Desktop,Travel Agency,709431
709431,,Fatima,Dubois,Tablet,Condor App,709431
709432,,Yuki,Nguyen,Android,MOBILE APP,709432
709432@,929794.0,Yuki,Rossi,iPhone,Call Center,709432
709433,752617.0,Yuki,Khan, Android,Condor Website,709433
709433,724336.0,Fatima,Nguyen,Desktop,Travel Agency ,709433
709435,310089.0,Fatima,Müller,Tablet,Condor Website,709435
709435,237282.0,Stefan,Müller,iPhone,Travel Agency,709435
709437,,Omar,Rossi,Desktop,Condor App,709437
709437,,Fatima,Dubois,iPhone,Condor Website,709437
709439,,Lina,Dubois,Android,Condor App,709439
709439,,Carlos,Tanaka,Desktop,Condor App,709439
709439,,Jamie,Tanaka,Android,Travel Agency,709439
709440,690358.0,Lina,Tanaka,Tablet,Mobile App,709440
